82104;41;OLLA - MAPI;04/05/2014;EJECUTIVO;10;44;MAPI - OLLA;04/05/2014;EJECUTIVO;10
82105;41;OLLA - MAPI;05/05/2014;EJECUTIVO;10;44;MAPI - OLLA;05/05/2014;EJECUTIVO;10
82106;41;OLLA - MAPI;06/05/2014;EJECUTIVO;10;44;MAPI - OLLA;06/05/2014;EJECUTIVO;10
82393;41;OLLA - MAPI;07/05/2014;EJECUTIVO;10;44;MAPI - OLLA;07/05/2014;EJECUTIVO;10
82108;41;OLLA - MAPI;08/05/2014;EJECUTIVO;10;44;MAPI - OLLA;08/05/2014;EJECUTIVO;10
82109;41;OLLA - MAPI;09/05/2014;EJECUTIVO;10;44;MAPI - OLLA;09/05/2014;EJECUTIVO;10
82394;41;OLLA - MAPI;10/05/2014;EJECUTIVO;10;44;MAPI - OLLA;10/05/2014;EJECUTIVO;10
82110;41;OLLA - MAPI;11/05/2014;EJECUTIVO;10;44;MAPI - OLLA;11/05/2014;EJECUTIVO;10
82111;43;OLLA - MAPI;12/05/2014;EJECUTIVO;10;46;MAPI - OLLA;12/05/2014;EJECUTIVO;10
82112;41;OLLA - MAPI;13/05/2014;EJECUTIVO;10;44;MAPI - OLLA;13/05/2014;EJECUTIVO;10
82113;43;OLLA - MAPI;15/05/2014;EJECUTIVO;10;46;MAPI - OLLA;15/05/2014;EJECUTIVO;10
82114;43;OLLA - MAPI;16/05/2014;EJECUTIVO;10;46;MAPI - OLLA;16/05/2014;EJECUTIVO;10
82395;41;OLLA - MAPI;17/05/2014;EJECUTIVO;10;44;MAPI - OLLA;17/05/2014;EJECUTIVO;10
82115;41;OLLA - MAPI;18/05/2014;EJECUTIVO;10;44;MAPI - OLLA;18/05/2014;EJECUTIVO;10
82117;43;OLLA - MAPI;19/05/2014;EJECUTIVO;10;46;MAPI - OLLA;19/05/2014;EJECUTIVO;10
82118;41;OLLA - MAPI;20/05/2014;EJECUTIVO;10;44;MAPI - OLLA;20/05/2014;EJECUTIVO;10
82119;41;OLLA - MAPI;21/05/2014;EJECUTIVO;10;44;MAPI - OLLA;21/05/2014;EJECUTIVO;10
82121;41;OLLA - MAPI;22/05/2014;EJECUTIVO;10;44;MAPI - OLLA;22/05/2014;EJECUTIVO;10
82396;41;OLLA - MAPI;23/05/2014;EJECUTIVO;10;44;MAPI - OLLA;23/05/2014;EJECUTIVO;10
82122;41;OLLA - MAPI;24/05/2014;EJECUTIVO;10;44;MAPI - OLLA;24/05/2014;EJECUTIVO;10
82123;41;OLLA - MAPI;25/05/2014;EJECUTIVO;10;44;MAPI - OLLA;25/05/2014;EJECUTIVO;10
82124;41;OLLA - MAPI;26/05/2014;EJECUTIVO;10;44;MAPI - OLLA;26/05/2014;EJECUTIVO;10
82125;41;OLLA - MAPI;28/05/2014;EJECUTIVO;10;44;MAPI - OLLA;28/05/2014;EJECUTIVO;10
82126;41;OLLA - MAPI;29/05/2014;EJECUTIVO;10;44;MAPI - OLLA;29/05/2014;EJECUTIVO;10
82127;41;OLLA - MAPI;30/05/2014;EJECUTIVO;10;44;MAPI - OLLA;30/05/2014;EJECUTIVO;10
82128;41;OLLA - MAPI;31/05/2014;EJECUTIVO;10;44;MAPI - OLLA;31/05/2014;EJECUTIVO;10
82129;41;OLLA - MAPI;01/06/2014;EJECUTIVO;10;44;MAPI - OLLA;01/06/2014;EJECUTIVO;10
82398;41;OLLA - MAPI;02/06/2014;EJECUTIVO;10;44;MAPI - OLLA;02/06/2014;EJECUTIVO;10
82130;41;OLLA - MAPI;03/06/2014;EJECUTIVO;10;44;MAPI - OLLA;03/06/2014;EJECUTIVO;10
82131;41;OLLA - MAPI;04/06/2014;EJECUTIVO;10;44;MAPI - OLLA;04/06/2014;EJECUTIVO;10
82132;41;OLLA - MAPI;05/06/2014;EJECUTIVO;10;44;MAPI - OLLA;05/06/2014;EJECUTIVO;10
82399;41;OLLA - MAPI;06/06/2014;EJECUTIVO;10;44;MAPI - OLLA;06/06/2014;EJECUTIVO;10
82133;41;OLLA - MAPI;07/06/2014;EJECUTIVO;10;44;MAPI - OLLA;07/06/2014;EJECUTIVO;10
82134;41;OLLA - MAPI;08/06/2014;EJECUTIVO;10;44;MAPI - OLLA;08/06/2014;EJECUTIVO;10
82135;41;OLLA - MAPI;09/06/2014;EJECUTIVO;10;44;MAPI - OLLA;09/06/2014;EJECUTIVO;10
82400;41;OLLA - MAPI;10/06/2014;EJECUTIVO;10;44;MAPI - OLLA;10/06/2014;EJECUTIVO;10
82136;41;OLLA - MAPI;11/06/2014;EJECUTIVO;10;44;MAPI - OLLA;11/06/2014;EJECUTIVO;10
82137;41;OLLA - MAPI;12/06/2014;EJECUTIVO;10;44;MAPI - OLLA;12/06/2014;EJECUTIVO;10
82138;41;OLLA - MAPI;13/06/2014;EJECUTIVO;10;44;MAPI - OLLA;13/06/2014;EJECUTIVO;10
82139;41;OLLA - MAPI;14/06/2014;EJECUTIVO;10;44;MAPI - OLLA;14/06/2014;EJECUTIVO;10
82140;41;OLLA - MAPI;15/06/2014;EJECUTIVO;10;44;MAPI - OLLA;15/06/2014;EJECUTIVO;10
82141;41;OLLA - MAPI;16/06/2014;EJECUTIVO;10;44;MAPI - OLLA;16/06/2014;EJECUTIVO;10
82142;41;OLLA - MAPI;17/06/2014;EJECUTIVO;10;44;MAPI - OLLA;17/06/2014;EJECUTIVO;10
82143;41;OLLA - MAPI;18/06/2014;EJECUTIVO;10;44;MAPI - OLLA;18/06/2014;EJECUTIVO;10
82144;41;OLLA - MAPI;19/06/2014;EJECUTIVO;10;44;MAPI - OLLA;19/06/2014;EJECUTIVO;10
82145;41;OLLA - MAPI;20/06/2014;EJECUTIVO;10;44;MAPI - OLLA;20/06/2014;EJECUTIVO;10
82146;41;OLLA - MAPI;21/06/2014;EJECUTIVO;10;44;MAPI - OLLA;21/06/2014;EJECUTIVO;10
82147;41;OLLA - MAPI;22/06/2014;EJECUTIVO;10;44;MAPI - OLLA;22/06/2014;EJECUTIVO;10
82148;41;OLLA - MAPI;23/06/2014;EJECUTIVO;10;44;MAPI - OLLA;23/06/2014;EJECUTIVO;10
82149;41;OLLA - MAPI;24/06/2014;EJECUTIVO;10;44;MAPI - OLLA;24/06/2014;EJECUTIVO;10
82401;41;OLLA - MAPI;25/06/2014;EJECUTIVO;10;44;MAPI - OLLA;25/06/2014;EJECUTIVO;10
82150;41;OLLA - MAPI;26/06/2014;EJECUTIVO;10;44;MAPI - OLLA;26/06/2014;EJECUTIVO;10
82151;41;OLLA - MAPI;27/06/2014;EJECUTIVO;10;44;MAPI - OLLA;27/06/2014;EJECUTIVO;10
82152;41;OLLA - MAPI;28/06/2014;EJECUTIVO;10;44;MAPI - OLLA;28/06/2014;EJECUTIVO;10
82153;41;OLLA - MAPI;29/06/2014;EJECUTIVO;10;44;MAPI - OLLA;29/06/2014;EJECUTIVO;10
82154;41;OLLA - MAPI;30/06/2014;EJECUTIVO;10;44;MAPI - OLLA;30/06/2014;EJECUTIVO;10
82159;41;OLLA - MAPI;01/07/2014;EJECUTIVO;10;44;MAPI - OLLA;01/07/2014;EJECUTIVO;10
82160;41;OLLA - MAPI;02/07/2014;EJECUTIVO;10;44;MAPI - OLLA;02/07/2014;EJECUTIVO;10
82161;41;OLLA - MAPI;03/07/2014;EJECUTIVO;10;44;MAPI - OLLA;03/07/2014;EJECUTIVO;10
82162;41;OLLA - MAPI;04/07/2014;EJECUTIVO;10;44;MAPI - OLLA;04/07/2014;EJECUTIVO;10
82163;41;OLLA - MAPI;05/07/2014;EJECUTIVO;10;44;MAPI - OLLA;05/07/2014;EJECUTIVO;10
82164;41;OLLA - MAPI;06/07/2014;EJECUTIVO;10;44;MAPI - OLLA;06/07/2014;EJECUTIVO;10
82165;41;OLLA - MAPI;07/07/2014;EJECUTIVO;10;44;MAPI - OLLA;07/07/2014;EJECUTIVO;10
82166;41;OLLA - MAPI;08/07/2014;EJECUTIVO;10;44;MAPI - OLLA;08/07/2014;EJECUTIVO;10
